star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD146233,1.694026257560025,2.5393725573758807,1.8662195895177836,1.9369090370817321,3.1329689400922702,4.473519985090866,2.662839977273139,3.448313939698931,3.177809831891464,3.5594436411786448,3.601733357181734,4.845891417587245,1.5002936590269238,1.3894541067789374,1.7302290384408647,1.5477216304742076,1.3472393348208274,1.9572623588154296,1.9339820524295073,2.7537783384905428,5.595317165807799,3.444482708140315,1.971803333849902,1.4296772696976454,1.7978486318121092,1.9628308699144674,2.4564035666080315,4.828254204936446
HD147512,6.672460264931602,9.001246882378915,8.881026310976758,7.136912929081213,9.896444606394285,19.18573658714288,7.955843064641414,15.353938581658296,14.029395806510285,12.549473012230973,8.464935654087181,10.8655212315254,4.07691361825894,5.075228903885194,2.1967375727794014,3.7174736980797807,7.216164246677209,4.3427916433135385,6.916980713132828,10.835944353280185,20.518604625349823,6.703393636250116,7.022009558408042,5.654925393056072,2.6030997560059217,5.592255009530204,5.398158518044367,4.670485093664173
HD150433,4.775097375939389,5.342733430325296,4.713723943057034,5.008854111841849,8.466715578460182,9.7466377508256,6.366698403697486,7.09737884960622,6.440653294875422,6.094283812255394,11.320628344815155,8.175391508165173,4.228916008798337,2.80047327844344,3.2336731720897722,2.5955004339553454,5.054187671859708,4.016893418040319,3.982856263899242,7.2525375617511845,17.603685174172888,5.217405644819999,4.941559782618529,4.502081192167241,14.568426681310129,2.947872170760058,4.1930863903207785,12.231643165773189
HD152391,11.712331100306798,10.537364680560911,10.047251046913475,11.98455212619255,7.774151995091763,23.53466968088281,5.093099841063331,7.803176322997645,2.421350852540805,11.7824933296384,8.898539656357569,20.296472327908663,3.9567336019722203,6.811479949627257,7.116104300770677,10.10011504698958,9.657402932876265,5.7699938819480145,17.928794560729532,6.295777473362433,15.598082898576935,12.532343983351465,4.744902954544663,5.521617461507304,3.338989187015694,8.728380865407964,1.209896343784073,16.371509047738044
HD154417,16.962564715196102,18.603294760709915,13.094939670509293,12.271965714185088,32.34157083456011,38.8623665040122,29.7092380588544,36.563622971102006,15.497185620275376,20.336289255468152,51.58590474798021,164.55628226469946,8.122742710137397,9.930068350041909,11.737188730489938,10.133725100915651,7.7518978223549055,7.425966306675041,9.897277601097253,31.212139529366368,46.465616849725805,19.200929839471694,16.54513196871912,19.035024854528384,12.28267761215275,15.38588906151009,19.48987745366517,80.1169328903458
HD157338,6.05676738017899,19.356514535584846,6.65826730696455,7.949598385900249,12.655218587483304,17.76692444032399,11.080678012967253,8.578159458008365,7.715907677568332,11.024588952971648,22.94871110399877,41.34206387422154,4.53418451481156,4.662456252564738,3.8627772974921433,3.843297737976373,4.7249706543116226,5.614041730501933,5.596746011244278,10.157722319685236,21.525232396321332,15.38032635282838,8.682377773243898,9.542520087228072,7.578863769467477,6.690396024028425,11.98819373293128,30.04669477387978
HD157347,2.482917052417562,5.27145172669304,4.103931873136339,3.9700089981000057,6.210731060752736,7.17788705431745,5.9745229089907195,5.516421107499575,4.472298831023695,5.695490156626433,4.791276968094663,8.012947887012295,3.110455800174106,3.348951840265555,3.4081088687032457,3.022978329054479,3.589963007061193,2.461215272516501,2.604803221562806,4.673173292135841,6.181002530577303,5.2048568365443355,3.391113303407601,2.489342162542448,2.6874679017875183,4.753537298426497,4.563952445800715,5.115962251769408
HD1581,0.5818003448826033,0.6415467666609247,0.5366723497492116,0.5744407736243279,1.154670395759237,1.4713022649616931,1.074264059091338,1.1995113562704984,0.9384113417005122,0.976233179323001,2.196352086183461,2.2205234579856397,0.40802239839730337,0.42030951020599144,0.4738980612627864,0.45150893501647604,0.38902522003655954,0.4540709517034577,0.4740972794252678,1.0660362803275938,2.3480169633439205,1.3746018561543472,1.9644081849475554,0.5521523588860605,0.5872724912490768,0.6268765067716784,0.8930062665589863,2.929311134685114
HD161612,4.981641538185583,4.462066766791428,3.7104440062597783,3.251217332194138,2.6243371842891627,10.016073150284281,5.036318224310887,12.782859390129818,7.229123987529659,9.147170467732767,9.889077813958025,9.311650947131056,2.2755799261483256,7.128934696156206,2.9163447408061103,4.876911121420591,3.3455693900971255,3.3538147881709213,3.885289949240505,4.038212896908959,17.07568527049097,7.155891779566115,5.316837569183725,4.7612538001091975,6.496077442975091,6.6681170291550185,3.129416298064669,3.160378330394504
HD168443,4.005183089841038,3.4663834259678254,6.228418640102323,13.575095702358947,5.968094644474936,12.789537840308355,6.811675191363647,16.891837863651165,5.820927366685941,23.65276305681574,14.042602129344951,11.149639904501386,8.767594501037706,7.819425036515517,13.656403747820566,4.120086154090851,6.526597114558764,8.827390025667782,9.36006722779039,7.799408203389764,15.190100406214865,8.068870890121115,6.098848222479065,5.088694218316866,2.044725700909178,5.0418814752584025,9.368254477843994,1.183459334444923
HD168871,6.618053803111965,8.756490074039974,7.618498382710012,10.027100919685008,12.401458756320556,20.1087952132434,19.06218967659093,19.17153837930752,9.366502739944071,7.804180655217719,21.57547664961591,20.313785571278867,3.3886711852977096,5.050768565703344,3.8457559692213055,7.261403809840126,4.622337203143273,3.4283091371754755,5.848951821603704,10.17804043889407,17.34566195574028,8.070012829473937,7.154185851768525,6.534570269788057,4.114582264153511,9.539459811401805,7.607727010705349,34.66853557985402
HD171665,3.508112289490061,10.269142657637088,9.953969013974408,2.8730781945465784,13.67908342216085,17.211513808085837,6.753713724752032,18.014862996497158,5.598445138262339,16.91776176544342,14.19276007183356,16.60914894746757,16.47669885564245,6.087115903135338,12.348775940519367,5.403496260214373,4.411629549978909,6.10257310536993,8.263117356084344,3.8669466067192038,26.893220711563394,15.098469325062721,4.552015311929183,9.3422070726045,4.282317660020068,7.785254978778872,8.241345068891036,9.097433538190744
HD172051,2.802570241002784,3.9734347271362696,3.911261994655563,2.9234665096973123,4.240538437437306,8.468841941555128,4.652245450701693,7.819810719538207,5.107815134315663,6.695876615957797,5.651829258458418,9.529579585711785,3.6774905068456163,3.0110437827862393,3.9579439553636946,3.107585598315042,3.052491194729512,3.396991501352558,2.369892601219135,3.9699112479404954,10.888523434677168,7.031085621464283,5.0260344813736415,3.414882165921347,3.287577876762932,2.7687382379562973,3.7712911553881394,6.298996233577761
HD177409,17.627858202114187,25.063891087330262,18.888686547768252,20.725144211720757,31.53622292383281,47.69997635168865,31.518982896776482,35.27307947985718,28.382289766469196,37.211992176460114,50.98919473249421,52.403275131259136,16.004343663542638,16.257041940357517,17.00326805788198,16.45733464627598,14.175830074374677,18.85440393017101,17.111774695613576,30.242598142083953,62.4296327059668,38.56247455502165,20.893294119928207,15.981444090701839,19.669220531626774,18.841525206953005,24.369183014997287,72.31599650161463
HD177565,3.1152556033047745,3.4471874774374482,2.7148541794283734,4.543921619428456,2.9256129661341914,3.905697409336409,3.819224065402458,4.732420177819599,5.7784469390081625,4.335858552253899,6.530901973004644,5.639824084068791,2.4218576747069402,2.7117840836604405,2.580209155381815,3.1819788080920834,2.0754362915463505,4.332161929475576,2.8319407771205443,3.936344084125042,7.1126543417452535,3.6448099485340935,4.051766610574608,2.4508561733680945,3.876288682003492,2.8264284130053614,3.2270226193135993,5.094358096311023
HD1835,60.86951044940318,41.257639379613,39.704602617274446,35.672301784154385,57.73665773873723,66.22142900130353,60.68748862913674,74.9807056744488,70.53785427688508,78.34862563900865,135.98072773568586,202.97890218395648,24.83551788954536,32.408444068178596,45.88896836594007,28.063395535362048,19.17753654223772,23.257903593312893,31.13175408005087,55.72452344899872,93.12507277576941,47.581766754721485,34.36255373000378,31.524512580458598,34.757484722842015,40.182743927642264,60.735919546297225,82.1509802448853
HD183658,12.528831911861696,13.445038996847037,10.903364678890462,9.422179952691526,10.238172150098764,14.595437088455538,14.862435554209412,17.74133207096151,14.365947242526675,21.178198524128604,21.005481935953625,16.66879049117066,7.289123194793553,4.920084358399138,8.869822003592477,4.9610551218641445,5.775896754922351,7.278037896875264,5.773830518889577,12.93131131403844,3.2001198211751816,8.074421345999085,8.25859142701232,7.41222112173026,9.037445148509725,14.101377743048312,5.600335665550912,25.340763394543682
HD184768,13.735734715745048,18.916580832984597,16.19027435308615,16.990821025049645,20.44335105335787,28.203681947592365,18.418959466886523,24.263213145477504,23.121270088004614,25.00842214883033,25.931159264949937,32.23831215392012,12.643864488236781,11.92099201359172,13.470050822909165,12.983206026537806,10.975266315899875,15.04037569043142,13.50215759758217,21.225767477490695,35.12902462178883,22.286027480848084,15.097561937339949,12.248940207005505,13.960077086702167,14.103980361976157,15.172895740005696,28.573047314700705
HD189567,1.4924500478945995,1.7693125002831576,1.472945379156717,1.820974814017035,2.5914346138865745,3.906473882935018,2.1734314625328026,2.7715266238532963,2.41941676266288,2.851861390489291,4.051035201487545,4.794369895261547,1.2055107278806945,1.1536047202585873,1.2901108891791466,1.2361655266774285,1.0735220404174917,1.1902107201222667,1.4124927544727226,2.2958076857460283,5.6982023330693465,3.247478132875132,1.6075502148350798,1.2472557812210665,1.487597681874502,1.4363999300868162,1.7828127030857295,4.2988055830849214
HD189625,4.218314099268013,12.192906805550622,4.6780701618937135,14.506031707109575,8.235728539709099,10.052276474262927,9.429170497910082,22.527735577107272,8.607865247426238,5.579823371436221,16.997198763102613,23.799831191113615,4.885118398535153,8.237833206281282,9.345246229684143,9.576171004765751,3.8182812547277156,8.780792120406273,10.375915867823917,10.264198554143128,33.3170757224548,14.564977461428777,12.08414068012786,3.7772243528646245,7.788552644355183,12.152053771447537,3.2035864081026673,16.762548860921765
HD190248,0.2892627027735807,0.38545446043855297,0.3285408885647268,0.4564859553051906,0.35787007716409086,0.4602774155650815,0.31958297035731886,0.41725319681118145,0.41459119981853904,0.44129753485280937,0.3879039614972896,0.4173974180489379,0.28988934971709174,0.2427665914663815,0.27218020760337813,0.26529752680184066,0.23301754037107464,0.3533869351471256,0.35097870253132596,0.35137842135554126,0.4451109542100094,0.3721712447260513,0.2890127600863976,0.2513784208217229,0.2891386542774786,0.318047088333501,0.2428169085437216,0.32071864023578617
HD19467,3.448337298720068,6.226405102919691,4.6191459887375395,7.603798520007377,7.471215513228115,10.012654839850207,12.47090740031935,14.103558635363855,11.385866563591431,4.491004268334597,22.224943084297145,17.251087935514622,6.0226214416806725,4.7102213056732865,4.8790993959017905,4.7114440347672355,4.432715767462738,3.923049541610526,8.642120996615015,9.160276150109997,34.735874694720714,15.67666058068243,7.193567388252247,8.064781163157864,8.106472232950306,8.98515396924957,7.003821797016006,15.898093378377716
HD196761,3.3907669128944193,3.164568672559165,4.242978227421013,2.3970637842819427,6.277101569668738,8.742282827477533,4.873645188107695,5.6050446082184,4.636817415240087,6.944941427782465,6.574859319089103,6.979461613629506,3.015404642198906,3.2242962952499736,4.517235817358406,2.600726379647515,3.2229570318536194,4.305505824762748,3.430690532382363,5.914300491649884,6.034841919132207,6.941520138074623,4.1573657809915945,2.1932848534069462,3.223758014977442,4.257517665727138,2.955503291066306,6.184011825686097
HD197818,18.018910066759467,21.635522005897137,17.804643904576682,21.53532721267855,36.07774068795234,40.70393777263201,37.222303810808135,39.229817433281234,36.87752050816027,33.01552138575612,70.43319761431879,55.68269411582136,13.286153082110484,13.397192375590143,15.955858240594269,13.66668813624657,13.289985386889889,15.13614500520672,16.54842068244358,28.5290306237234,84.54594099759471,33.470910233803856,19.573309505903453,15.650332234403324,17.345581075173577,18.485522128678976,20.6874320959266,76.28544718325192
HD199960,4.534315356084166,6.343959846763834,6.283568981066084,4.694694241487972,8.048654601314198,9.4327534466775,5.807315299330028,5.175831235885212,4.6770813226286885,6.164551250526898,8.259146257882517,7.8683480358629625,2.981604385197558,3.3547128172322767,4.456167779150639,3.5247948623893572,3.5428057857716513,4.209489862250092,4.747184258955124,4.4146044056809925,7.52582873471462,5.46426847740669,4.8515352017667075,3.741740369505878,4.934802189825321,3.4216010312825147,5.504637844344043,8.382601104119518
