star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD152391,-362.56561960866,-360.5148149066931,194.79882355007592,226.15446036658787,70.54027459783633,97.19103591540356,55.019663406477356,39.19732016647959,-115.06105557688612,-41.23339932696685,50.73554632539582,89.61384269538142,-308.3673317912059,26.22379111064004,19.867429620242977,61.217505617765305,85.32650051788185,191.19812869684094,141.00753950123595,-36.92615526034299,-166.2153274338749,-133.98808073767563,-438.6594938574719,-71.06887885952972,-314.47266970214713,143.12544470230674,66.42891482059515,63.69406791658394
HD154417,-346.9761070669753,-287.912551098628,289.6510305867791,316.35532620045063,51.100280095400876,74.03391336723675,17.11814657555313,-9.728315878234259,-5.463349511943249,14.150522033698486,-9.990600132337542,-1017.5357438671525,-229.0029205055419,85.56686756715315,29.720757441615245,83.86331065013842,119.79839501722306,208.23971604914405,115.84675753199211,76.76723540803852,-44.02794847479559,-13.581605000700435,-431.39292001142144,2.7152666277474946,-254.93152525117628,145.7558735722334,60.9981432231974,324.3742959779405
HD157338,-357.6068210097058,-335.78287087947194,205.25799141692556,213.23449849436903,17.023213820905365,27.376669360049306,33.46857371969283,67.0370464161805,10.642741511915201,37.09308414308273,54.005757142049575,78.5689812456158,-228.11334084758542,141.30011031401324,112.96871699512413,156.26780451068913,290.6110535645287,348.17304754011474,309.28060605858644,30.413825118674833,31.94320394060649,37.46364190730534,-411.9119964297908,23.056061269285497,-307.5254396808059,138.1155157691227,75.66271426532866,122.11935264190129
HD157347,-324.30960569595777,-306.859710670399,212.1394445648734,248.1596113341347,19.762553709583816,27.610557019293193,36.44968829999582,55.3171950105779,-48.51155942275948,-34.86240437218651,48.620866566246065,56.286479771625835,-283.52700333765495,161.3183542904391,74.89154310436584,151.46078165151837,251.5731260039776,352.84746205049305,311.86899589671935,34.774487122474575,-39.85277933133316,-18.225641518212182,-411.15758193397846,35.1542519617145,-331.35177922159346,179.8830490097715,65.30371118201136,61.01339188111058
HD1581,-373.14042492344737,-353.6487692454068,178.2218508818447,202.781987170789,1.7267772364693097,28.959405491522038,14.528814411092617,38.05611225780179,8.904484972345967,22.287030390569686,60.52180612839406,74.73376783702771,-272.78422265825094,133.26528341168262,110.82016020375785,135.4496768605878,261.8954817917613,319.26572598980397,274.44193297502216,31.335807030518378,-20.963401785726262,1.6363966381711166,-419.4052411154245,12.889779240802813,-342.29434177239835,118.29768097925988,68.32503519248655,140.67507396127834
HD161612,-317.93924917591374,-334.0291485145289,238.37041464886585,255.557879974176,26.54363243978752,30.283515061735045,48.139269149212815,52.75407533157818,-58.09028851898719,-67.64753954955522,46.946370765130816,34.27839326038605,-294.70641576704617,145.1388112349182,57.90070636586894,132.10427056580474,218.59970763980917,335.88757249138627,309.9217038652081,15.753814601913579,-73.27592574937243,-23.698363391674693,-408.6834467103054,13.974888342108265,-337.4263698560655,190.8654991490018,70.85899457067909,65.50332917533251
HD168443,-278.0796858894529,-269.22530286593894,252.2192163079579,257.2262697812254,23.497304172461757,29.19149079987208,41.16079009543011,101.71960866022738,-41.570469768293805,-60.60942210057181,75.03462712549329,61.6538627744146,-346.41729550028487,129.4858750445299,95.57489302713516,162.98112848109847,273.2359020152225,384.6609078708261,340.96155437656824,54.317445608903476,32.58386872841141,50.44034712164257,-366.8121148933276,46.072901459290634,-382.87542558186334,195.66679216799076,90.20757275881485,100.78788183504771
HD168871,-351.8715368125943,-333.6128731332175,198.56757007895393,223.57624026127925,10.873299430034763,17.71358004342339,22.050422146296366,40.77617608649629,-3.8704602889377315,16.699827031942917,24.484508092536878,41.941659120768826,-268.2408160440948,134.82492762648593,114.34729618614071,133.76883359440188,265.6661563521553,339.6206667987969,294.9891335446806,38.47726596786045,22.520664252767418,21.90959632913342,-414.0746336316356,21.93651572668624,-320.37511703582817,135.13964230177368,75.87056746828662,142.2861917601209
HD171665,-324.8470485685302,-326.25035545155123,205.77429688963434,207.79711643265134,29.572617869658355,36.52674694464163,58.38529849348115,86.00502115055578,-56.80375355986149,-67.19359839861514,43.871522533828156,60.16302295083564,-286.0515731647403,148.84760115037633,64.96246008892716,159.78387571721746,219.78531055030405,335.09057421600255,293.0719025394218,31.554154296241112,-80.11267457050519,-51.65804712867622,-420.801230220251,19.176747789518465,-327.2981825781393,168.39947950990452,57.68198318832627,70.30376900131718
HD172051,-344.90616632416425,-349.47360780928875,177.47914103735448,180.23104017353714,20.121528311065145,20.92776212461817,42.7375784497013,50.3570991978883,-23.537410566377567,-18.74178705587249,55.94184670989867,64.36964834795143,-280.8208614265396,142.67509689128224,74.28957071891539,149.2408921308691,217.5305596314131,304.556691738611,267.19264468257063,9.578595916142797,-136.57598768270725,-94.62205104786422,-444.0338419754689,17.524127594134825,-336.02389044868556,155.89081302251458,62.309775421635784,53.502898393896416
HD177409,-367.1575084883855,-309.0746543372426,167.95385476030913,216.67947022494715,19.294306305043108,-107.75293314363304,-14.720984179660576,-27.250744218431095,-21.592939943127647,86.38757302185206,99.92472281107422,97.23555913206876,-243.43819045065698,136.96158119360285,84.35769002398301,133.40590158297232,257.8799588936493,309.7730661334015,288.298378018056,19.448862746934196,-14.493107939558797,-55.831907585186116,-399.4968707266859,38.37427767161188,-291.917677125886,97.50115725797419,7.6723670501348815,212.74417905191808
HD177565,-324.4522185089365,-316.8527834897649,223.57876265501017,248.91321354412497,10.526262792441063,21.481989572708397,46.37284499806528,54.602356960428764,-57.57258704783794,-66.82463496419699,41.27642660057553,49.92276436533594,-268.6318787692416,145.9909232466122,55.421996702505226,134.33083942258705,216.5331509430148,348.4461574750426,296.21309150859616,25.276238891059702,-42.0282554635636,-24.679444646351488,-414.34817805306864,24.664971757170097,-304.7201701101579,182.69057181201975,59.934401803776815,54.17025051502594
HD1835,-233.0833581687596,-235.8785037586832,435.4519627412792,514.8407583091006,-83.16716561561202,122.7012861998881,106.8295333542622,91.28653913994503,-134.8455805975017,172.6977732888123,-97.24088766238529,-209.13654601410556,-266.2825408860512,65.55042054158884,-136.11995206990258,150.45328702619588,20.30763257120475,154.87571732999703,87.05765039432555,-59.81146587875625,-16.750416206814066,-43.368558407707184,-373.77727821046,-13.957921158943407,-210.01668188165024,179.08383767263433,10.365109887691062,109.77659885149359
HD183658,-309.93778533190334,-314.4815513925202,230.3912729420419,269.1623303025527,-7.404556520545085,39.89308789852973,39.2039819169241,57.27654322780193,-52.60268312936946,-60.10236496752832,88.68991662557262,85.72816493505896,-243.63929432415875,165.11367091616833,68.27331746558394,157.245034240164,271.78862803789747,394.7868084723513,327.25322844812274,13.64845966773397,-6.254309628263595,-16.455270513782704,-424.80466065178234,28.040153352046303,-295.3466367228081,188.59126691033046,50.47278687993268,95.8855570891009
HD184768,-290.6015738393659,-264.770864445204,211.94392082111085,253.9476640896968,30.21130534692162,117.88566383891998,68.4475840548817,120.40694524226922,-38.56075947765379,20.261419796142206,96.14988271363262,58.17920552966672,-308.87290076257875,120.39525877344875,92.17121517843577,155.00010486054396,296.81343988859817,364.1418581837129,326.8075299756513,90.76937942160328,-59.66732143950338,24.737699159186775,-387.4126873990479,37.72023688372934,-367.9835685177168,199.47016079028072,87.7371062988745,105.42755775406653
HD189567,-341.267543001327,-333.2395259215178,184.02764420474026,203.76682731450433,18.7038224667807,32.532483207560645,36.42940275272366,50.239698005488655,-4.9580390109949,-14.199313128682087,60.19464434019403,62.27034292431012,-296.1797568248911,145.01421151536982,107.87478706060568,162.49432356790135,260.04385748304975,328.32879928229244,284.24078712829424,34.242434061973995,-48.597648393385434,-35.50395104797945,-415.3690053292829,28.774828187017505,-364.2065657458493,144.62703018163666,73.18323716820011,94.27199071076326
HD189625,-329.45653189751096,-314.66742325506345,245.8638160338662,316.9781441796989,41.785142017508456,38.24715648683187,13.192251143452308,56.15427841404638,-25.28948057981037,-33.57982237671676,80.24309704649244,72.19351462119829,-280.51165723139206,125.39955259932276,27.15492511032969,95.57925988207344,186.32659254017682,313.101896755552,242.9085063433295,10.02090527602408,-3.2086003599963355,-14.95215565292253,-415.95120876128436,32.70951446785814,-315.81165158022304,193.9451709587787,57.411093719582006,61.216334602270216
HD190248,-294.37496036370885,-264.7124356159992,272.3162167941681,329.30388235126225,28.622369322365618,40.268513861514364,37.33360555786215,50.46698071822703,-82.36879927153343,-84.32734555121917,38.01689753763808,51.1625964717676,-332.2609147562569,125.47275505966782,34.671863548055,133.40795926376063,222.45175822522873,377.75168330352324,317.0943662691433,33.72585973909211,24.9805464684966,47.55484287619929,-401.52138399158474,27.04769629298308,-359.5207918849526,196.01031444697455,64.17295532402157,83.87642403564845
HD19467,-329.1219518635325,-303.9312257061953,214.0983663475106,213.5305895927192,23.63265981300956,33.537276594842055,46.632668227372015,56.29976202084078,-23.742614342974804,-4.289758094728385,89.2270742024648,57.70985324826714,-338.04850346907244,136.7444736071433,122.356921642737,173.69450413327817,277.3375690909684,359.371939630326,299.2200627657612,49.10815380288591,22.634438947628666,7.397029400589996,-383.7699560380533,22.118996493526588,-399.04335549371336,142.88927879008702,74.21354280111538,116.47519360418056
HD196761,-347.0315180347508,-344.7810918027577,151.66333903790806,171.85519046855242,34.18233025131255,48.32932658831462,55.988517928314195,60.52388506634713,-50.56380195716661,-66.60565142992762,61.139783483412366,69.98462025290574,-321.22533764577605,105.31942715262709,43.39100445658342,119.19846816882222,173.0139727444875,276.09169180945815,236.77940056043403,26.775816920300898,-179.1536943056219,-142.90505239144312,-449.49920309450744,21.595617559511346,-351.4446601739365,159.60371331561262,65.53684491218183,54.667319452513176
HD197818,-360.57948812319006,-312.89472015128536,177.91846185917896,216.33475801683284,-11.57930667407038,-5.61531561728026,9.174877859575759,66.01260285365277,-32.9279646875878,4.784143249033377,90.76447563597334,11.182142460441241,-263.819562462486,142.60741447003818,137.02632126854706,101.70348552191847,279.2216070829555,302.18909463284757,278.9218029165126,-33.65698253515848,-15.020697276614158,-66.99367222424303,-413.3093668892444,1.611026040357899,-357.1050124882918,93.10563876831992,73.1981158056596,218.50104585018678
