star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD144585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD1461,5.9059139131629435,6.8076617352893924,6.225824086221922,6.7879878470703625,7.6052158890551596,10.539366515488746,7.280847867598216,9.541133371149238,8.829094240636868,9.019581981006443,9.853967218398942,10.824147550465126,4.158936774549901,3.7384037790256217,4.720880716547255,4.689999183767245,4.225318946922481,6.403728823743501,5.267635925274758,6.789562239353111,10.159039498853623,7.173154660627879,5.343454501874368,4.49061854184788,4.65133759879391,5.685650306397487,5.114664935371077,8.980406648049769
HD146233,1.7848216077922445,2.132904728142806,1.8591604619314408,2.012914248621656,2.743271010101226,3.6926098630175366,2.6378199414359544,3.3171579810866856,2.923354737852269,3.1230607163634496,3.8371575847346646,4.170588932171363,1.3238021173441392,1.2064894870104124,1.5099664065844323,1.4196587472096434,1.391737871986032,1.695321871894545,1.6887467864110308,2.506214458699245,5.0005592531708425,3.031994053807911,1.801234009205077,1.5055775978468222,1.6150800307433844,1.8100910625815418,1.9590442865746855,4.295176131339022
HD147512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD150433,5.500743067458022,7.1045429640199655,5.312608778792885,6.324006066731272,8.13038030839326,11.90242652687459,7.498792876867507,10.30369424141486,7.999728874966797,9.711413495606235,15.697742310992139,17.588630900156954,3.966102193414286,3.717167468184514,4.317841976078832,3.7937887186770576,3.80343560237134,4.428733090392188,4.513000631014237,8.965504369153189,21.235821649559142,10.782967967990272,5.375803714073152,4.708115429303337,4.811511654100301,5.22081898544395,6.704065474837248,13.575042595363838
HD152391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD154417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD157338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD157347,6.190417329987805,7.571516424576526,6.40681726239792,7.501413321267741,8.353687758958076,12.593958481255402,8.369283090447668,11.644685895615703,9.45237127246341,10.850356102106845,11.437099906108058,13.184448080205122,5.327157632039333,4.272264551413284,5.563486447599287,5.05769415255933,4.554646842407143,5.8546921061489705,6.034306898794377,7.885080301332524,17.055575360643285,9.704046253129105,5.821225664393188,5.12779918918465,5.309103683062843,5.827200310552001,6.104746758865386,10.80219336072311
HD1581,0.8525837268373005,1.0147269122808418,0.7814374527821012,0.8651827339961229,1.731946429246941,2.2857168858167314,1.5819794958812254,1.9137688586149424,1.3740652663185489,1.4326292321322212,3.242135179099414,3.4225455392418596,0.5573619859593714,0.5559740551871627,0.641261979030851,0.5943975355846454,0.5468471401657058,0.6746764369885467,0.6869819075560734,1.6432022760321254,3.6146136043094192,1.8786239748986637,0.9784494829681233,0.8307958718064801,0.8755391799318564,0.94588340514938,1.3139915246957439,4.482123882186774
HD161612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD168443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD168871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD171665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD172051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD177409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD177565,1.3981768024644325,1.56393752653902,1.6070680384579332,1.6063479542703707,1.7874048728927816,2.3212740259100353,1.762911764205103,2.0733937530981823,2.198866198357432,2.2875449358898914,2.188857204677015,2.283220348193587,1.0764208887105453,0.97518689843813,1.228114239277313,1.1586459228542985,1.1735427366096263,1.5200414087788277,1.4967917469166074,1.6018574301079478,2.798284356751571,1.830762717964481,1.2494237372663262,1.0681219482526956,1.194993216944487,1.2962362343700464,1.2295696755121064,2.0574696150949485
HD1835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD183658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD184768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD189567,5.975267858553802,7.803920076131999,5.9583473911515545,7.27904102964248,10.917449275481143,14.655117146229859,9.510506052970596,13.036755965634573,9.970249074574287,12.256246290706754,15.802978314110918,19.45588744945324,4.381599303877252,4.374679619139701,5.311597624471507,4.664991167986205,4.424107529569072,5.382356505550553,5.720898771406835,10.142398136834634,24.199436159222294,13.766707719839133,6.912262071250825,5.512854129587123,5.743576086030904,6.088302856810731,7.403106549825108,17.226682817648587
HD189625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD190248,0.3243269607719276,0.4045426698205655,0.3953065984840645,0.4433201628862374,0.3692416783006512,0.5306923405012118,0.36286836127319233,0.4749105701222157,0.44769379957492256,0.5108363539794687,0.4014363640846584,0.46633739839502303,0.26390069726292337,0.23620034543358207,0.2842326503280757,0.26600808572083123,0.2731667879140134,0.35688831285848094,0.3473094226424402,0.3539969437432557,0.5033681242902872,0.37821572078565474,0.2845839596581249,0.24333302572369556,0.2819445095679102,0.2921900527116699,0.2661718952004632,0.36777504078871365
HD19467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD196761,4.293921289414451,5.6620520881978,4.696991341076434,5.760749046704485,5.992046174490242,9.3920428821473,5.796287202320021,8.549161881427702,8.907761525716113,10.15644987213659,8.393181754699567,10.439132466654247,3.6311875399017737,3.2125717310444095,4.823212751505171,3.643035743354697,4.104310376798797,4.526812971788949,4.454790560360222,6.108684702930923,15.277389282898667,8.062299749899628,4.68592157974447,3.761777654284496,3.9865833822950982,4.235891768405532,4.514818080069171,7.437932386844351
HD197818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD199960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD203432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD20407,4.682064310374571,5.847574099975717,4.095863233483346,4.779145540270713,11.001998603278185,15.959297167091089,10.00185727216618,12.649378232246782,8.80758557646448,9.82581236560793,21.069076796205216,24.06055359159753,3.1095732182359708,3.0951410875139937,3.699667553446428,3.117702180050305,3.0400630677442493,3.658846593453891,3.662463567285236,10.730193643662322,22.172051484702376,11.387437351366462,6.300550461759437,4.961664751117075,5.088801911729291,5.403048607228953,8.502967220757471,32.92692570997301
HD204385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD205536,6.8213824574892,8.078698305233976,8.028830800895403,8.715788314148503,8.093097467635372,11.813994822854127,8.436131630552095,10.414940564877025,11.50308934591811,13.159248759382322,10.153802568708644,11.895254090368095,5.500787270310204,4.83520704675133,6.763478770547061,5.7128851653852015,6.05750374244778,7.779651590402571,7.819360281519186,8.49418748300382,15.021296989899836,9.880923890897648,6.47235075495744,5.598512227844564,6.157110856040676,6.770229907031739,6.4594568780470745,8.506652754445378
HD20619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD2071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD207129,3.6093980311354055,4.319858042395796,3.52792276796837,3.9828894305635356,6.1172935928231995,8.123093205310793,6.113922665273142,7.225127083102889,5.686007049316576,6.087273925790779,9.865793512091106,10.734377812756636,2.5465112778753007,2.42052649303266,2.8707682489044783,2.742756654490135,2.5858165090275596,3.1035958085874293,3.2379972817019698,5.656535188305002,11.727908575046094,6.534841792297302,3.6469625470833784,3.1897032231683946,3.5341096222781774,3.7392202808616832,4.532119405834851,12.45362419140565
HD20766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD20782,6.942058167511504,8.225134141414046,7.212521509870654,7.862759125423237,10.093685401610008,14.95531304238457,10.211507216079667,12.717245043484445,10.580101452162204,11.50125790673147,14.44695583571439,15.802665331835364,4.75621613413602,4.6550565797766446,5.5363867320846465,5.292231401916957,4.832757363845948,6.4550048079433155,6.396851731675299,9.467457200354584,21.326877893901802,11.995936634476243,6.841158412468165,5.502444356018095,6.584385609878121,6.5125025547450175,7.2571684374728695,17.528050871056966
HD20807,2.128482518540755,2.6526700475430984,2.0371718496889204,2.3079836890354293,4.0142044397870515,5.562562413256451,3.889142370393869,4.852815356932766,3.9082436613656277,4.041314556247768,7.146325599716853,7.752208393481093,1.4739530777209984,1.4915522587011771,1.8167182706187763,1.557835225307997,1.5528449280713952,1.841466449395967,1.8437290854031467,3.909118388422435,9.612641317496319,4.965361546609737,2.558002949762986,2.06217511181767,2.201869404591,2.333176080736443,3.10963878983416,9.536976884826764
HD208704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD210918,1.5549673780525661,2.0152220586112786,1.610426007623903,1.8858201530317518,2.4607830911607254,3.4870217275182767,2.2946263986290707,3.083312412543605,2.43418728695989,2.727497104532812,3.5376701424067427,4.147952075306856,1.2149669213417373,1.1443463085378414,1.3610475059325826,1.2405472865790033,1.23678794781892,1.5270323039836862,1.5528327712678471,2.4851131952759875,5.5591481135409975,3.1976397466257267,1.7333220848189135,1.446152097890974,1.554315707271113,1.6666408254618508,1.8957129460728337,4.4264081659250785
HD211415,3.663611877214885,4.7414013756477695,3.5615502262823537,4.159967389437471,7.281976672789548,10.562352670935311,6.836448606929066,8.782531303169595,6.497388646683764,6.962271045389943,12.813725839554662,13.704927915939077,2.669653170732263,2.537666165454322,3.097726634817143,2.6912564787311433,2.5886880674854233,3.2158039047835296,3.3810620691701825,6.757666662177563,16.35581057643647,8.01307686969185,4.4566499120729945,3.5950069197208756,3.768086537868433,3.9813889441898023,5.333235672970191,16.081077946227808
HD212708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD213575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD217014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD220507,5.924240432609994,7.0461275927296105,6.653798610986147,6.6873900714837555,8.110464312449203,10.929905589769202,7.668040969047608,9.189812976115245,8.668685230565904,8.92775237777417,10.48528950309634,12.423151084808088,4.27395864367375,4.128234135015152,4.9348976528867174,4.512032541101537,4.564814512859304,5.796336623125844,5.7152923932212065,8.032565523528419,13.246189492519347,8.981783872951125,5.867649704342036,4.892731085464342,5.4934970997178825,5.782795639922859,5.988483955945131,11.196905564242723
HD222582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD222669,22.500202042991795,27.78734493288581,29.369519759920106,23.91166016188841,35.90981800412017,42.44832957907198,39.19429046120215,43.60543261612169,38.49946373592899,36.83968622417744,51.80824821633312,50.86250528844581,16.75949091037623,13.832807470542848,18.55214503697359,17.00311608698417,17.020485127418652,21.61090520914084,23.622884298370007,36.25231863488289,81.41196482413459,44.23499183759145,24.687154234385137,20.973544931991682,23.516519206703894,24.98160119183202,25.39773839072824,62.169376479695835
HD28821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD30495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD31527,25.634658972921827,28.991058896355256,22.563507446860864,24.469816725386718,33.97418314454063,55.13929622982026,47.39663821378266,49.31140255955281,36.96336669998055,40.38484060194804,66.99538246005464,65.4051963243932,14.236900254811415,16.284263001808398,17.526178478952573,15.706006432692599,13.641191505118387,17.875435617749993,29.57941877806519,46.220054450408405,87.68693254760588,47.85662037592892,27.395003374267667,22.708199578644805,21.881949526244178,23.908794061373975,32.070342064860135,118.40883948969177
HD32724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD361,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD37962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD38277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD38858,2.7242767914364223,3.226547947034497,2.750281094325451,2.929790345465138,4.715751058447146,6.270114811712332,4.331690076717868,5.374900767858491,5.001677913886471,5.2735752319236076,6.724336414233342,7.383271462228903,1.9409469924190543,1.858874365454392,2.377334678130719,2.06861409482701,1.9382189256172366,2.4995019200954354,2.4920592508526043,3.9770084316836742,10.568465554644318,5.285481724025006,2.9403382109114755,2.245436367502084,2.430417690557584,2.6174843226372824,3.174580955512236,7.823672618867831
HD38973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD39091,5.116802670114855,6.044613932225507,4.946121220829613,5.310087499534067,9.116156644257623,12.582354388185502,7.985691320954418,9.770440428182587,7.880853737461692,7.984237824957098,14.061875463237637,15.615068378914232,3.6157500596797596,3.29165970738639,3.701190539040673,3.7213966226337,3.316359860883287,4.166499409610575,4.398069702719391,7.730113339437698,14.712052372767202,7.5234869748929345,5.01995110752886,4.541715391830422,4.775815003840892,5.21769483951037,6.334466661723861,17.391525499939693
HD43587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD43834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD4391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD44420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD44447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD44594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
