star,4652.593Cr1_29,4652.593Cr1_30,4653.460Cr1_29,4653.460Cr1_30,4759.449Ti1_32,4759.449Ti1_33,4760.600Ti1_32,4760.600Ti1_33,4799.873Ti2_33,4799.873Ti2_34,4800.072Fe1_33,4800.072Fe1_34,5138.510Ni1_42,5143.171Fe1_42,5187.346Ti2_43,5200.158Fe1_43,6123.910Ca1_60,6138.313Fe1_60,6139.390Fe1_60,6153.320Fe1_61,6155.928Na1_61,6162.452Na1_61,6168.150Ca1_61,6175.044Fe1_61,6192.900Ni1_61,6202.028Fe1_61,6242.372Fe1_62,6244.834V1_62
HD1388,2.9400553959362883,3.179594493100095,2.7997522916900937,2.8576139549709003,5.573427704942603,6.662902837609814,5.203369254249929,5.735571491508972,4.949196315498623,4.55647993276875,9.10893462205567,8.32186186838214,1.9836335094735922,2.007989655333572,2.332791393161375,2.260416766214566,1.8791823086316617,2.408264741013244,2.4733114615718494,4.357562167050134,8.632889923938095,4.9133682546649675,2.926598484871616,2.4293935603534544,2.6684091014931464,2.9642369366476418,3.503740416420518,10.26549164936806
HD140538,3.703388743570011,4.263362974315101,4.610360398784619,4.26535215316564,4.935360672199701,7.223693046141143,4.9348964095709595,6.25759357266572,6.1189739991810015,6.654088622142301,6.592461189507546,7.022587520925812,3.0936578187125034,2.833716543143791,3.6940509101359367,3.527989000682239,3.4608013921815015,4.236136572209331,4.33694494236922,4.914945156912404,10.32085600313326,6.411573512615931,3.5867716167807826,3.124412981796688,3.432262595286771,3.784554042876773,3.5326418668061343,6.638722380395801
HD140901,3.078875083920213,3.5606692360131316,3.4121395174922897,3.6359847752625654,4.087676704253888,5.399792038335167,4.108433834206149,4.948706618621004,5.4032759783690825,5.589437168546829,5.275436244734431,5.5810145297325455,2.5803817205080812,2.4023991768149813,3.137704220025426,2.8310073028176865,2.7493978522229234,3.2229280831285236,3.363021193234222,3.8169928718030723,6.38111698765343,4.123074887885375,2.78202000424173,2.459855500120048,2.728973739187309,2.975331761004773,2.8538499165437603,4.413697477356311
HD141937,16.01121524375021,19.92978156596471,16.433181184064985,17.602512536701358,27.267460240536682,40.61609931102246,23.590110174581355,32.66325626585604,28.248445568909084,30.478006959264555,41.971800694206294,42.46255317867388,12.993199986130575,11.48412940670544,16.419777168194916,13.808516360147506,12.01873314668305,17.439018190399903,15.701851579337575,24.923364478323535,38.83424186842478,25.490364328371225,17.956817297837897,13.881872746790082,15.918023170435506,17.866284946499317,17.191242459191503,38.84325932251659
HD143114,10.356311142181791,12.828807112497511,8.688297571531999,10.617064745002299,18.057499484718168,24.781989184727763,17.296702319962556,20.737459415405546,17.25742974088181,16.45910997803949,41.93669926563405,45.917473912276684,7.166749549028641,7.1412698239964145,8.147706954544175,7.490964439117823,6.364166660437995,8.187932258717339,8.351368498494727,20.731677429319216,45.22041014290518,25.80000493584026,11.056648965466504,10.120723918277195,10.130287633269326,11.447813719115782,16.100728471868667,39.731219938381955
HD144585,4.255681068824043,5.362582722650105,4.846175834252673,5.283824370399267,5.853933401231027,8.386474113399606,5.719130295701149,7.103150758174014,5.98869113206881,6.684659610150315,7.393010325725992,8.062568489286775,3.5226000699376936,3.2042224514452315,3.8377140935760843,3.670538651664174,3.3959599737163164,4.413941000544151,4.432769030731795,5.248336731403357,8.196264529746461,5.425554399834115,3.902805380041609,3.4230594392715123,3.6903736174641515,4.171286843849231,3.960691413980799,7.027159488756985
HD1461,1.183716718594851,1.3961935162926251,1.2962367430601578,1.3946233207757865,1.6358154795487418,2.2529529520280347,1.5989904131566517,1.9773017475137336,1.8797774162122685,1.992878464296137,2.115716510258261,2.255770760647858,0.9441612940278998,0.8761423877717525,1.060924511843408,1.0007010509988812,0.9010201531190576,1.1624983872752022,1.158598292161704,1.4218495414630805,2.166113477725869,1.477925114495881,1.0815959991625734,0.9047138545320386,1.0305681787734693,1.131447728422323,1.0733558317976237,1.8890134296655448
HD146233,1.591947422832864,1.827816750792343,1.663330782735976,1.7204676780970523,2.535902930141754,3.3769314817464244,2.434088970929246,2.9506324784989344,2.7690667613673114,2.8120890457590333,3.632287546779639,3.669788216166664,1.2276301990123248,1.154085747429138,1.454175177132108,1.3150823702541836,1.1864360126125415,1.512497279822531,1.527320587894118,2.160643088939941,4.267892121742044,2.559888734952513,1.543923408833896,1.302519293687066,1.4508696698332453,1.6321198988381957,1.6645107203681822,3.788906318636658
HD147512,5.732709096842579,7.157673848399961,6.285658288308981,7.102319789506029,8.182696490622476,11.328648123660509,8.073388222326056,10.15202536137416,10.260046447077706,11.7058623679225,10.376414585705097,11.462460052298136,5.052199921189118,4.602177045978767,6.046419050182416,5.051342824746955,5.34603459745062,6.042944871970616,6.1264267851448855,7.4900227745070795,14.241214571983425,9.094704968645486,5.5932641927240265,4.771905604386458,5.258874401998974,5.771287185663717,5.3543958716928985,8.412793184045935
HD150433,3.676758580218755,4.705059987973994,3.634243582792267,4.194968430682415,5.660722321982827,8.467310319818889,5.463561034720346,7.090661173648104,5.815229992934306,6.715797610513917,11.24938149192704,12.382879305436838,2.929680558764378,2.7954070021423902,3.2552581097567446,3.116648148900278,2.697251955127042,3.2067110034464887,3.161485598982731,6.3276509416704965,14.448872295147776,7.735843957654745,3.8321988104760356,3.321920267705722,3.4735669722004165,3.781827492506683,4.6689233637951535,9.567395415913529
HD152391,13.617026134889795,16.267958165787384,15.56968542333893,16.155103051569128,17.998149202940287,24.07157233644592,22.43655963095426,22.30553555013634,32.80524873392108,26.25590751796018,23.569233655111592,25.564213950721864,11.141035430358402,12.069461160359326,15.260144395749135,13.80596445595499,13.359680680412799,14.184916541126219,15.085988541172073,17.259757745415687,46.3854609511145,20.843568847792756,13.538876633444122,12.459492612906866,13.432089462442304,13.719918960530219,13.716557707285133,20.296333222289135
HD154417,11.462262099188584,13.469015743112656,10.97594281560664,11.553319873509967,28.023780923012346,32.00435342880225,26.802208256832,30.403901954368962,23.607052546710133,23.43034199913481,47.94254746360713,38.38455915993094,8.53740197675625,8.538918901787364,9.739954274083221,8.838409082341798,6.733268596654807,8.281919502045985,8.784161383588136,23.42178928608836,44.92843587070811,22.579872087107415,12.499986607768609,12.812742374824714,12.462095420901619,14.293299636668205,18.743808480608475,57.16909245981333
HD157338,5.272897055015893,6.706547760752996,5.0727237103594,5.743977550872466,11.234685653140211,16.176001523458368,10.087864715386539,14.130263776912932,8.83170314904195,9.819591684591908,20.31891467868886,20.757115330324993,4.095121481553251,3.9185475373438634,4.663453162292997,4.2489253437138,3.8618877945197734,4.763678702664068,4.8949541584385186,10.16355071576436,21.021159448117995,11.14180771825278,6.48665092251997,5.187898916684514,5.434504538589411,5.997762112992451,7.969647345057879,28.262006629307866
HD157347,2.8506354918997,3.7247224371594982,3.151806270876124,3.5634234948509023,4.243201520619196,6.108508099844431,3.9359418753654065,5.241335736281491,4.746155987308846,5.561870926996956,5.513631275747801,6.26753453444288,2.356592666101272,2.2379630579293015,2.6898738842284518,2.456367958798264,2.3107466309337337,2.938291352611662,2.7806034991531856,3.6842597037761617,7.568909224131401,4.530090719358333,2.706442105268497,2.2703603858225834,2.5707899610424314,2.7245312930522507,2.6850544062255177,5.107061237338247
HD1581,0.47764804806271843,0.5429095132256169,0.4482567624106952,0.46046715830614654,0.9995098987205169,1.2561159515601477,0.9137194455453634,1.0490636208379558,0.8203668109359095,0.7923826836738889,1.9241416181464623,1.855965585311337,0.3167736912201906,0.3182489112393501,0.3654390621561993,0.34574102992326805,0.28090196190138034,0.3524030157802318,0.3630521214722754,0.8207452233130574,1.7934049856546006,0.9284846647448725,0.48766176579654563,0.4092437331700377,0.4477300779529096,0.4871282546494158,0.6434262720351741,2.2338760150217136
HD161612,4.91757460150324,5.711496538730891,5.744263937183866,6.152155630736131,6.354076140989015,8.714399040009942,5.813136868229935,7.514980359969225,7.884739080795622,8.268946980803719,7.396333705918018,8.205671889229363,4.307248390307065,3.7724090382972584,4.842224286690874,4.478963359895404,4.214032732165274,5.3454474195394255,5.495181174868834,5.654733502710963,9.828934948175029,6.531391716810644,4.492611335836021,3.6935583671256813,4.527529204367741,4.546822998600982,4.145523832122487,6.308118308456988
HD168443,7.124831410746558,8.401827158498392,8.045142092147492,8.701936792334763,9.625417590621288,13.06241357357647,8.502088771570596,11.100637225164183,9.542120453920127,11.432378953785184,10.685490336208387,13.633198047417107,5.608876854657233,5.312686112159048,6.543002261559981,5.800020371459248,5.0848518943851575,6.778720418213237,6.620076511588942,8.412648402626663,14.47538803628473,9.541591703972419,6.112185220269996,5.456064731614293,5.75863338431264,6.098632180288259,6.148371979158746,9.520892157526278
HD168871,7.414438656449417,7.608857712474242,6.553402127792634,6.634727091064768,13.612784640148492,17.19526806419602,13.070938460261134,14.406983811840592,10.814458126560671,10.628009441443357,23.613011677166114,24.398533608296493,4.42578637336307,4.59413367396231,5.064369589813147,4.979330809063162,4.230895504296914,5.355743928519935,5.173674424717699,11.460814903206472,22.096487111067063,12.02168452965303,7.097715330395934,5.656178718226366,6.272257883299002,7.25849290548061,8.949667275336306,30.168030648518922
HD171665,8.559783791072396,10.428563172291328,9.630103910281361,10.478630955260085,12.261419688882748,19.05485776912452,11.577031492409837,15.650688115639891,14.914925080409198,16.67136156826349,16.757931565585032,19.895847749617392,7.196336411647224,7.185244246799646,8.377739949123791,7.420762938980011,7.137619277196915,8.411299101631544,9.271739024428179,12.075823242549694,24.0001432996452,15.205565246012391,8.608809799157132,7.273650293360469,8.096904009606236,8.244328675515021,8.4732317394507,19.366322056523572
HD172051,2.638378567649464,3.2599747601507816,2.7679927425697985,3.090087813978795,4.190698520439095,5.897070076866876,4.060899179644467,5.156352007095085,5.166864062274449,5.746219042132708,5.991988736379841,6.805686490704282,2.245695786261837,2.156749490641329,2.746939404504993,2.4002070121300556,2.319088499514429,2.8548638587742396,2.8776546133889416,3.987812219325564,10.341982600915573,5.712525375975653,2.9086203705451594,2.286190264436059,2.5655051626972813,2.6886446259557353,2.821891108571872,6.096688477368149
HD177409,17.627858202114187,25.063891087330266,18.888686547768252,20.725144211720757,31.53622292383281,47.69997635168865,31.518982896776482,35.27307947985718,28.3822897664692,37.211992176460114,50.98919473249421,52.403275131259136,16.004343663542638,16.257041940357517,17.00326805788198,16.45733464627598,14.175830074374678,18.85440393017101,17.111774695613576,30.242598142083953,62.42963270596681,38.56247455502165,20.893294119928207,15.981444090701839,19.669220531626777,18.841525206953005,24.369183014997287,72.31599650161463
HD177565,2.5503164597176635,2.7942044856080317,2.9592770034766356,2.8426958928228054,3.408408544965917,4.318524651769427,3.334553389154257,3.822572648946098,4.2091750622498205,4.164098924263899,4.215599138008387,4.2739537764637054,2.168021825868226,1.9131940737066038,2.3986575639248735,2.3075808858356197,2.087037938899751,2.703006368552669,2.7752187695678927,2.876337173314411,5.021684807520667,3.3536138992334807,2.2082017743210947,1.9261831771003997,2.185790384077271,2.3867704105803305,2.12534639404851,3.5837250778842944
HD1835,60.86951044940318,41.257639379613,39.704602617274446,35.672301784154385,57.73665773873723,66.22142900130353,60.68748862913674,74.9807056744488,70.53785427688508,78.34862563900865,135.98072773568586,202.97890218395648,24.83551788954536,32.408444068178596,45.88896836594007,28.063395535362048,19.17753654223772,23.257903593312893,31.13175408005087,55.72452344899872,93.12507277576941,47.581766754721485,34.36255373000378,31.524512580458595,34.757484722842015,40.182743927642264,60.735919546297225,82.1509802448853
HD183658,8.381020250488403,9.392916170081051,9.059382454478564,8.580268338996392,14.32938545892128,17.164342918067696,13.551463243328339,15.100033035073404,14.700843461641892,13.521991396226797,18.77578123900029,20.413886843361997,6.344178544512752,6.162304959610036,7.645426838430258,6.974031798515832,6.237453488211694,8.030956897710825,7.7747679634868385,10.574640325473366,20.23777765257147,11.748233599439407,7.91610137022107,6.686874717230859,7.552571701482353,8.092457094805749,8.515427153105833,21.133598671537673
HD184768,13.735734715745046,18.916580832984597,16.19027435308615,16.990821025049645,20.44335105335787,28.20368194759236,18.418959466886523,24.263213145477504,23.121270088004614,25.00842214883033,25.931159264949933,32.23831215392012,12.643864488236781,11.92099201359172,13.470050822909165,12.983206026537806,10.975266315899875,15.040375690431418,13.50215759758217,21.225767477490695,35.12902462178883,22.286027480848084,15.097561937339949,12.248940207005505,13.960077086702167,14.10398036197616,15.172895740005698,28.573047314700702
HD189567,1.2451655843890241,1.5166541529612858,1.2603431159786627,1.3844375590344407,2.097745116265251,2.9217469723782408,1.9912224322410526,2.5373780404029374,2.165347872492062,2.351072836077327,3.4377780421861592,3.7210958839947565,0.9359906829113908,0.8957674284316045,1.0991889907098666,0.9970665891172759,0.8854350633349962,1.1013510719534247,1.091458477180324,1.843144480478475,4.620599186064856,2.5205675555096794,1.2596729200738324,1.0176162458998312,1.1167879713305489,1.1958803233316637,1.3996046813706293,3.495411663359179
HD189625,10.318500366190326,12.922355080298093,11.702405005019495,12.634417453669275,14.995306827171778,21.05298011382599,14.762887803019662,19.496786787508963,17.067558304674044,18.598612783883798,21.847889404017632,22.98949191206186,7.732112543693162,8.180458723636795,9.567978918545133,8.951868111375196,8.690924286969967,9.984829628275312,10.372779909966633,14.809457730019638,25.23235571180054,14.64167724899227,10.629110637016796,8.743609430539017,10.099975079811319,10.490362502783652,10.98895254495337,23.234543775437384
HD190248,0.22778820057834223,0.27055576838194345,0.279368782012929,0.2953184638532634,0.26348360400189075,0.3704271294962424,0.260122039407295,0.32835095924303875,0.3258949901782449,0.35418707663563753,0.29354912371299335,0.32213482659617954,0.1893406409057103,0.1675346308576527,0.20459080817041775,0.19330942093818573,0.17644787535515186,0.23404964870901615,0.22684926768156333,0.2237818981530648,0.3177815709292478,0.23948317503064073,0.18123312857412774,0.15297939178293907,0.18197775725343443,0.19237460620501173,0.16686447815286717,0.23076283997710453
HD19467,5.753140122653938,7.6442281022805,5.933126716291728,6.9209445179456255,8.9562314626661,13.191345493071783,8.598150195791364,11.44332088607899,10.11644458136552,10.196600959722728,16.26178507291557,15.35921022086698,4.890018287782583,4.381923159752224,5.221312738437225,5.057895053500148,4.327431315181113,5.831563506560211,5.241282984097543,8.756472750644717,17.802521407494428,10.199484999111446,6.015162228285423,5.068199137824244,5.928063359948632,6.30031733540697,6.592612197908441,14.770815410808707
HD196761,2.9024154937429145,3.8256772892838624,3.2149874465452966,3.7438480225110347,4.238035668972347,6.457412764379394,3.9779424836628845,5.654978703019827,6.074893503362919,6.948808539028552,5.760274593163997,6.951915254959938,2.56198787381273,2.3726183159850565,3.298162317687625,2.6054105431405445,2.6813338845672186,3.1103789916438767,3.098211256415084,4.047282637149782,9.661777748041933,5.4244970576586065,2.9621947603325327,2.3562860168651194,2.6854961691573234,2.853131294648964,2.8862274339197613,4.902466310192523
HD197818,18.018910066759467,21.635522005897137,17.804643904576682,21.535327212678553,36.07774068795234,40.70393777263201,37.222303810808135,39.229817433281234,36.87752050816027,33.01552138575612,70.43319761431879,55.68269411582136,13.286153082110486,13.397192375590143,15.955858240594269,13.666688136246572,13.289985386889889,15.13614500520672,16.54842068244358,28.5290306237234,84.54594099759471,33.470910233803856,19.573309505903453,15.650332234403324,17.345581075173577,18.485522128678976,20.6874320959266,76.28544718325192
HD199960,3.745567507522967,4.421820377937785,4.094381498637366,4.244071724636348,5.789716070210202,7.733846764958985,5.473091671800514,6.798831661051614,5.6835526086337325,5.917851073827066,8.1914103892793,8.168346291036858,2.8562754471440273,2.735398867676794,3.2616987633197594,3.1292687551142255,2.7418053440365555,3.5362438484583048,3.5772211144099293,5.011516766294192,6.837499957850459,4.771449743664639,3.601378507679479,3.1137044684138018,3.463709325587395,3.7964502518131713,3.8595541495003296,8.303206562406832
