Transition,Order,sigsys,a,b_1,c_1,d_1,b_2,c_2,d_2
4800.072Fe1,34,2.7276376819147083,-2821.229664840836,-1.3924105764873744,-49.06719197709498,3205.449136249098,0.00011924894255826041,38.7564185020713,-369.8981231645314
4801.470Fe1,33,14.058018926820365,-6873.05112007227,1.401192458475494,-16.63851989137685,1141.1427315458827,-0.00012699479629228638,137.02540568521826,-114.82654802662576
4801.470Fe1,34,11.802646135381787,12466.626380727346,3.5101047842042674,68.47586142987878,-10421.683985705231,-0.0003076630435927007,-93.67284193089931,1200.066518540029
4802.370Cr1,33,8.948391471257489,668.2469170514747,-1.1614788519402712,-8.727670249641788,1171.9640455495091,9.417726976561018e-05,-43.87126339277253,-131.14436283839265
4802.370Cr1,34,3.266380592373005,-6233.207557156443,-2.019097736629637,-32.91536164077369,5520.7852791042815,0.00017101340049594137,-7.473134855460024,-634.0541480127426
4805.862Fe1,33,6.468623499310429,6928.3680640559,-2.609528439813596,97.77441103757218,115.13626161235501,0.0002268868793020109,-180.19947905325205,-11.773511295894282
4805.862Fe1,34,24.562802629630205,13315.275610154911,-2.3136662833756545,166.90971400276518,-3230.4904001555115,0.00021054899728107043,-158.66558875919065,361.7393849113239
4809.052Fe1,34,7.78019931024804,-4458.492674640479,-0.421628972408198,4.658388896919806,2636.1916456435933,3.047613495276191e-05,36.3095012785106,-295.16068137365767
4809.492Fe1,34,0,2518.4200697706888,-0.8456706212980478,-32.39124808253559,-19.90487176236486,7.563053103408523e-05,41.44066618303364,-6.98115511900455
4811.877Zn1,34,8.962359676083432,-6719.806946356761,-0.04710293239810438,-50.070491485008574,3206.7190432396,8.068811336723577e-06,47.22578849684454,-381.0888778414872
4814.458Fe1,34,15.55080289094078,-18833.221414787487,3.0054322170671477,-107.3223736238481,4728.937961044022,-0.000272079981069834,104.80756391340918,-536.2953667052911
4814.838Co1,34,13.525187597026763,5637.922756495358,-0.5696968157315369,-27.44973219998199,-2398.870460757931,5.684353367890158e-05,7.291644743742324,275.24531050099205
4824.870Mn1,34,11.539161908366705,-18500.795373658235,4.4703778037424735,-13.662881175477125,2248.9947096314477,-0.000390307001214281,86.16929149365698,-257.93074034147395
4830.380Ni1,34,7.586588701611966,-5081.183880377947,2.0664267810540893,75.74907913858142,-655.1842218844314,-0.0001797781969206247,-10.892888294232359,79.4351690020415
4897.806Fe1,36,15.376639119417852,12657.99809276922,-2.02513120033748,-52.072341743562895,-3358.219750615239,0.00018571134077347844,-119.36032004549074,387.86594149841494
4901.486Y2,36,5.938179871130887,1944.8680540039775,1.6172056367502492,-57.52846445335167,-3263.1782468377787,-0.00012614128135660896,-30.574523529339814,379.61945744070357
