Transition,Order,sigsys,a,b_1,c_1,d_1,b_2,c_2,d_2
6095.331Fe1,60,2.720597254339066,51.359889948394,-0.6983435801732122,10.452113876671136,804.0953511716797,6.817607291343325e-05,48.3857039088967,-98.86439167894338
6112.761Ni1,60,17.788290699884634,6649.2969954656955,1.078803712432542,83.29129677586974,-4754.836278666209,-8.343261979953007e-05,-190.0907722559595,565.6743460520961
6123.910Ca1,60,16.989625584397526,-14037.057061506664,4.303426437444758,-69.06522942250204,1003.2682552876579,-0.0003651788910577618,14.77124359415603,-144.88331567116978
6126.716Si1,60,10.96639071503285,-12412.457122195283,3.0172135864137264,-42.82361248427848,1795.710110854549,-0.0002623513077548547,143.59910021135863,-219.34277940174186
6127.910Ti1,60,5.469944105709353,1968.534168325167,-1.1584404119732976,-40.73810550900018,715.4554656066219,0.0001047103917653389,35.170918194250454,-91.51622586632034
6129.602Fe1,60,8.076692358038791,-1580.7280125278799,0.7051177210745039,-11.56138737432507,-142.72361043660248,-6.32411439925954e-05,-33.51458636555826,12.463018894523689
6131.832Ni1,60,16.769616457089622,4578.27164616427,-0.7684594163330442,51.373165988330115,-1288.8520610293012,7.324934700858875e-05,-96.58335055595171,155.91080847028468
6133.270Si1,60,11.043223791717883,-1652.7710024689352,-1.4571711897761448,-118.30554011753196,2633.6289643917785,0.0001337828423606433,129.14409370590926,-314.2731437878344
6133.549Si1,60,3.1415121068206258,-9255.616076998578,-0.7408069370566116,2.1351964901695113,5097.393796668839,7.536201165189862e-05,121.47308635244102,-591.6695864747145
6138.313Fe1,60,16.76242705349474,-13402.382707384599,4.254397041254303,74.70154026682346,871.4583337247902,-0.0003665661459737329,95.00553107668658,-125.70943742538147
6138.693Fe1,60,8.896776419524238,-4276.207983999508,2.302352141787369,-2.485728224190693,-963.6488861644386,-0.00020381790171009284,9.852003534005904,104.99945809732925
6139.390Fe1,60,16.7731439996565,-12422.265805231458,4.4066538268720326,45.48985664430686,187.95045427170743,-0.0003805633162356986,73.44367520453673,-44.71886779740628
6144.183Si1,60,22.653979130663064,-4763.08649430381,-1.2859053034237147,51.551444277809146,3803.3604439629235,0.00012605516869767716,83.12515706945072,-442.8904075808013
6146.717Si1,60,13.57036649523205,-6297.300794329016,-0.6675394003417854,43.40837150179903,3644.8611190074334,6.88676067592643e-05,128.80425519341162,-426.55773893191076
6150.933Fe2,60,9.169498422205434,-2817.7275062534054,1.6435614968579397,-20.960257339545226,-785.1525081908751,-0.00012863583458349256,-38.440609023145974,89.82243360920856
6150.933Fe2,61,7.396285700053969,-1122.6527122531852,1.4297703151542442,-34.38476127854106,-1206.2576710734622,-0.00011056698681136514,-31.143403286935705,130.199934690697
6153.320Fe1,61,6.076782051673053,207.0400209146886,-0.23964951869041773,-2.7543107351317953,295.8638233179803,2.0787052878934873e-05,14.28712523701472,-40.78635479243033
6155.928Na1,61,12.519467713053237,-8572.990400195758,-1.2970548597641058,72.89661370937213,5820.051140035268,0.00012431707357624596,60.00866765759494,-709.0537700162446
6156.838Si1,61,20.285999890442543,896.026090074439,-2.4222740785001347,306.59662534313225,2627.163491716696,0.0002273542706446237,85.77205229339926,-300.3908164290171
6162.452Na1,61,11.312728884344487,-3273.6123477625097,-1.3064866736396832,85.0067716231023,3422.3031207327754,0.0001222112394194307,92.31947598724062,-430.44649828905506
6165.470Ca1,61,13.247135390441947,-9549.724550131936,1.424652050834277,-21.41767679358695,2388.91852469192,-0.00012970451522063055,68.8594046862565,-290.22870836348346
6167.066Fe1,61,6.725606921463755,-1810.278526503825,-0.023613719958126105,-30.640175783590625,879.0437927671867,2.2364159490812703e-06,-25.681937341407465,-104.120587614496
6168.150Ca1,61,7.203871587040544,-1663.345487739429,0.18440592516594834,10.1945694725805,478.5491333251367,-1.6424295455341806e-05,-9.101722825148451,-70.97537574389692
6175.044Fe1,61,5.720087773273117,-3254.1164163085587,1.8956718394314311,1.2595089002130442,-932.173067618093,-0.00016513408934823505,-7.3391825950036385,100.26965205408028
6177.076Ni1,61,5.826842181756185,-1980.1704671657783,0.496748780157695,57.87177916808434,116.25508595402215,-3.7104093807166844e-05,-13.310578881414337,-12.234477524241234
6178.520Ni1,61,25.002818112511026,8580.654722270228,0.12031101001286829,171.04329938351628,-4439.878562260312,9.412145835557634e-07,-183.684581525312,529.4031129738297
6189.702Fe1,61,3.438996520340338,624.5498050714147,-0.3576711454209956,8.61317727994148,150.69947490466265,3.236120473919046e-05,-1.3916865185207252,-16.37365515824773
6192.900Ni1,61,19.74199842094917,2793.304403075302,0.9454616167386338,123.17141840442326,-3042.8521642095425,-7.093351309560167e-05,-206.75122674951282,370.852367698008
6202.028Fe1,61,9.574845298680646,-3415.2032791443603,1.9510134454570522,103.86564858629025,-867.9387099857121,-0.00017373491049077347,18.179518273750535,99.53431609246823
6225.704Ni1,62,24.134460068428165,4835.26021917567,0.35775414553856366,140.654713241366,-3014.327331427038,-1.93041335831859e-05,-228.3096639516417,367.8983670616233
6228.459Fe1,62,7.961181943974305,-600.9009091914734,0.12656878533723548,-19.415958678064023,133.373108813663,-1.4562408445315229e-05,63.54434235726462,-16.641035033297396
6231.811Ni1,62,28.33617608792095,3878.2835524403563,-0.46841089403057523,110.63158099734135,-1482.700083338275,4.9642828612393906e-05,-115.34760951070797,196.33523310890683
6234.365Fe1,62,8.62832024276047,-3241.1696530973322,2.4955628854258682,18.83414357393599,-1707.8278297524832,-0.00021742547999325167,-18.676308630122545,190.5073015140842
6239.045Si1,62,20.417584588746667,2734.6754323315863,-3.999217910456903,187.73489635678797,3622.4166659011744,0.00037080719160059256,90.23606006894686,-406.4565388411558
6242.372Fe1,62,5.2806846348347944,1284.0946213705286,0.07269423250664327,-20.25461675656578,-592.9895272314817,-7.492137531260246e-06,-0.09247873402315161,63.08266357369746
6244.834V1,62,7.855373676395202,7828.234385369087,-4.33341179043376,-26.367196321387947,2194.903668265311,0.0003847741555457189,15.692229965381332,-269.20451489588737
6245.542Si1,62,13.419576380778254,-2363.844115425525,-1.3851115021931202,95.96005621902424,2750.542799770326,0.00013490781657131155,111.75412549481943,-321.7043832362441
6723.709Si1,69,30.80192377634104,-24447.53772350874,-1.4452473921482696,298.93700645509296,12597.996132948854,0.00016590140812677465,-135.29195901036485,-1483.2059707885044
6728.523Fe1,69,4.541458185742131,-196.75076450354658,0.7103855792764615,43.68645732069034,-803.7791542279992,-6.110707734845851e-05,47.85010474551707,86.9885973757157
6735.009Fe1,69,8.51412877491063,64.22450844619912,-1.0178845563734327,5.076301329155121,1386.2440501836584,8.751478175890376e-05,41.1111582337005,-166.71058196152828
6739.847Fe1,69,10.918093834754119,3739.340609764149,-2.526447278724737,-26.572186277177682,1503.8817692579264,0.00022719526420870312,10.507616435143571,-180.01036893098222
6754.571Fe1,69,8.82927197562711,1178.6433093003877,-0.9478048340075986,45.30285265846795,764.4136111633061,8.188311250960667e-05,43.984059636679504,-93.29390443485195
6769.640Ni1,70,17.4413931677805,-9255.306859517214,2.5098407360756747,-82.09674853936652,1251.8352616050413,-0.00021968609409107905,39.715685311602826,-166.75181077294266
6774.190Ni1,70,5.314578328552996,-1599.5333915502542,0.9992108534520439,34.58078456771833,-724.9690207142411,-8.336750358539228e-05,-0.3911266372070388,83.5972216558432
6788.733Fe1,70,9.838196006648657,3637.573558679491,-0.30830908518842753,-13.322325725227259,-1341.281238689329,3.131288563768748e-05,62.67759943020978,152.59626169466654
